,elbo,segment
504,6644.896625757217,2
505,6642.537346637249,2
506,6643.785509163141,2
507,6644.302140420677,2
508,6645.239015153051,2
509,6642.739142227172,2
510,6643.351532763242,2
511,6644.206713211535,2
512,6644.5918321251875,2
513,6644.661647891999,2
514,6643.409908670187,2
515,6643.613108235598,2
516,6642.492669439315,2
517,6644.8028722345825,2
518,6643.921427631379,2
519,6642.301689907908,2
520,6643.642794835568,2
521,6644.403103631735,2
522,6642.830548489093,2
523,6642.479892253876,2
524,6642.417914968729,2
525,6642.877312535047,2
526,6643.1447144567965,2
527,6643.529021465779,2
528,6644.136922475696,2
529,6642.525221508742,2
530,6642.513868302108,2
531,6642.232105422019,2
532,6641.854038739204,2
533,6642.858007603884,2
534,6642.3544172644615,2
535,6643.796024590731,2
536,6642.85022855401,2
537,6644.456979233027,2
538,6642.458872300386,2
539,6642.100417608021,2
540,6642.097476506234,2
541,6645.057683551312,2
542,6644.102316552401,2
543,6645.040892863273,2
544,6646.580114239455,2
545,6643.18719599843,2
546,6645.213764578103,2
547,6645.107351386548,2
548,6643.43324805498,2
549,6645.759864568709,2
550,6642.813829925655,2
551,6645.134416607022,2
552,6644.167506164312,2
553,6643.008473020791,2
554,6644.12891151905,2
555,6642.478195923567,2
556,6644.239312022925,2
557,6642.567353194953,2
558,6644.608852386475,2
559,6643.332134783268,2
560,6642.546131771804,2
561,6643.794515269995,2
562,6643.16389772892,2
563,6642.605838680267,2
564,6640.771998804807,2
565,6642.7355971694,2
566,6641.766743445396,2
567,6644.606708729266,2
568,6644.6996927917,2
569,6642.938021224738,2
570,6644.815170276164,2
571,6641.428015518188,2
572,6645.2912499308595,2
573,6644.467789936065,2
574,6644.5138625621785,2
575,6644.088524717093,2
576,6643.675992220641,2
577,6642.968809002638,2
578,6644.872523790599,2
579,6642.835491019488,2
580,6643.863441932201,2
581,6645.033148771524,2
582,6643.425237375497,2
583,6642.839782232046,2
584,6643.092435538769,2
585,6642.408512979746,2
586,6644.020692354441,2
587,6644.234926110506,2
588,6642.962086021899,2
589,6642.296215605736,2
590,6643.162247622012,2
591,6641.369169765711,2
592,6642.90507220626,2
593,6642.908759355544,2
594,6643.294267436862,2
595,6642.8693864166735,2
596,6642.112144732476,2
597,6642.316031038761,2
598,6643.597071194649,2
599,6641.593600404263,2
